timestamp,action,side,price,qty
10:00:716,ADD,ASK,149.64,10
10:00:717,ADD,BID,149.44,10
10:00:717,ADD,ASK,149.64,10
10:00:718,ADD,BID,149.48,10
10:00:718,ADD,ASK,149.68,10
10:00:719,ADD,BID,149.48,10
10:00:719,ADD,ASK,149.68,10
10:00:720,ADD,BID,149.52,10
10:00:720,ADD,ASK,149.72,10
10:00:721,ADD,BID,149.47,10
10:00:721,ADD,ASK,149.67,10
10:00:722,ADD,BID,149.43,10
10:00:722,ADD,ASK,149.63,10
10:00:723,ADD,BID,149.45,10
10:00:723,ADD,ASK,149.65,10
10:00:724,ADD,BID,149.49,10
10:00:724,ADD,ASK,149.69,10
10:00:725,ADD,BID,149.50,10
10:00:725,ADD,ASK,149.70,10
10:00:726,ADD,BID,149.48,10
10:00:726,ADD,ASK,149.68,10
10:00:727,ADD,BID,149.51,10
10:00:727,ADD,ASK,149.71,10
10:00:728,ADD,BID,149.49,10
10:00:728,ADD,ASK,149.69,10
10:00:729,ADD,BID,149.47,10
10:00:729,ADD,ASK,149.67,10
10:00:730,ADD,BID,149.46,10
10:00:730,ADD,ASK,149.66,10
10:00:731,ADD,BID,149.47,10
10:00:731,ADD,ASK,149.67,10
10:00:732,ADD,BID,149.44,10
10:00:732,ADD,ASK,149.64,10
10:00:733,ADD,BID,149.44,10
10:00:733,ADD,ASK,149.64,10
10:00:734,ADD,BID,149.45,10
10:00:734,ADD,ASK,149.65,10
10:00:735,ADD,BID,149.45,10
10:00:735,ADD,ASK,149.65,10
10:00:736,ADD,BID,149.48,10
10:00:736,ADD,ASK,149.68,10
10:00:737,ADD,BID,149.53,10
10:00:737,ADD,ASK,149.73,10
10:00:738,ADD,BID,149.50,10
10:00:738,ADD,ASK,149.70,10
10:00:739,ADD,BID,149.53,10
10:00:739,ADD,ASK,149.73,10
10:00:740,ADD,BID,149.52,10
10:00:740,ADD,ASK,149.72,10
10:00:741,ADD,BID,149.55,10
10:00:741,ADD,ASK,149.75,10
10:00:742,ADD,BID,149.54,10
10:00:742,ADD,ASK,149.74,10
10:00:743,ADD,BID,149.57,10
10:00:743,ADD,ASK,149.77,10
10:00:744,ADD,BID,149.58,10
10:00:744,ADD,ASK,149.78,10
10:00:745,ADD,BID,149.57,10
10:00:745,ADD,ASK,149.77,10
10:00:746,ADD,BID,149.60,10
10:00:746,ADD,ASK,149.80,10
10:00:747,ADD,BID,149.58,10
10:00:747,ADD,ASK,149.78,10
10:00:748,ADD,BID,149.60,10
10:00:748,ADD,ASK,149.80,10
10:00:749,ADD,BID,149.60,10
10:00:749,ADD,ASK,149.80,10
10:00:750,ADD,BID,149.61,10
10:00:750,ADD,ASK,149.81,10
10:00:751,ADD,BID,149.60,10
10:00:751,ADD,ASK,149.80,10
10:00:752,ADD,BID,149.56,10
10:00:752,ADD,ASK,149.76,10
10:00:753,ADD,BID,149.61,10
10:00:753,ADD,ASK,149.81,10
10:00:754,ADD,BID,149.62,10
10:00:754,ADD,ASK,149.82,10
10:00:755,ADD,BID,149.65,10
10:00:755,ADD,ASK,149.85,10
10:00:756,ADD,BID,149.62,10
10:00:756,ADD,ASK,149.82,10
10:00:757,ADD,BID,149.60,10
10:00:757,ADD,ASK,149.80,10
10:00:758,ADD,BID,149.63,10
10:00:758,ADD,ASK,149.83,10
10:00:759,ADD,BID,149.58,10
10:00:759,ADD,ASK,149.78,10
10:00:760,ADD,BID,149.57,10
10:00:760,ADD,ASK,149.77,10
10:00:761,ADD,BID,149.62,10
10:00:761,ADD,ASK,149.82,10
10:00:762,ADD,BID,149.63,10
10:00:762,ADD,ASK,149.83,10
10:00:763,ADD,BID,149.62,10
10:00:763,ADD,ASK,149.82,10
10:00:764,ADD,BID,149.60,10
10:00:764,ADD,ASK,149.80,10
10:00:765,ADD,BID,149.59,10
10:00:765,ADD,ASK,149.79,10
10:00:766,ADD,BID,149.59,10
10:00:766,ADD,ASK,149.79,10
10:00:767,ADD,BID,149.56,10
10:00:767,ADD,ASK,149.76,10
10:00:768,ADD,BID,149.54,10
10:00:768,ADD,ASK,149.74,10
10:00:769,ADD,BID,149.50,10
10:00:769,ADD,ASK,149.70,10
10:00:770,ADD,BID,149.52,10
10:00:770,ADD,ASK,149.72,10
10:00:771,ADD,BID,149.49,10
10:00:771,ADD,ASK,149.69,10
10:00:772,ADD,BID,149.50,10
10:00:772,ADD,ASK,149.70,10
10:00:773,ADD,BID,149.51,10
10:00:773,ADD,ASK,149.71,10
10:00:774,ADD,BID,149.52,10
10:00:774,ADD,ASK,149.72,10
10:00:775,ADD,BID,149.57,10
10:00:775,ADD,ASK,149.77,10
10:00:776,ADD,BID,149.59,10
10:00:776,ADD,ASK,149.79,10
10:00:777,ADD,BID,149.63,10
10:00:777,ADD,ASK,149.83,10
10:00:778,ADD,BID,149.62,10
10:00:778,ADD,ASK,149.82,10
10:00:779,ADD,BID,149.57,10
10:00:779,ADD,ASK,149.77,10
10:00:780,ADD,BID,149.61,10
10:00:780,ADD,ASK,149.81,10
10:00:781,ADD,BID,149.63,10
10:00:781,ADD,ASK,149.83,10
10:00:782,ADD,BID,149.62,10
10:00:782,ADD,ASK,149.82,10
10:00:783,ADD,BID,149.58,10
10:00:783,ADD,ASK,149.78,10
10:00:784,ADD,BID,149.54,10
10:00:784,ADD,ASK,149.74,10
10:00:785,ADD,BID,149.59,10
10:00:785,ADD,ASK,149.79,10
10:00:786,ADD,BID,149.60,10
10:00:786,ADD,ASK,149.80,10
10:00:787,ADD,BID,149.61,10
10:00:787,ADD,ASK,149.81,10
10:00:788,ADD,BID,149.58,10
10:00:788,ADD,ASK,149.78,10
10:00:789,ADD,BID,149.55,10
10:00:789,ADD,ASK,149.75,10
10:00:790,ADD,BID,149.58,10
10:00:790,ADD,ASK,149.78,10
10:00:791,ADD,BID,149.57,10
10:00:791,ADD,ASK,149.77,10
10:00:792,ADD,BID,149.60,10
10:00:792,ADD,ASK,149.80,10
10:00:793,ADD,BID,149.64,10
10:00:793,ADD,ASK,149.84,10
10:00:794,ADD,BID,149.64,10
10:00:794,ADD,ASK,149.84,10
10:00:795,ADD,BID,149.60,10
10:00:795,ADD,ASK,149.80,10
10:00:796,ADD,BID,149.56,10
10:00:796,ADD,ASK,149.76,10
10:00:797,ADD,BID,149.51,10
10:00:797,ADD,ASK,149.71,10
10:00:798,ADD,BID,149.49,10
10:00:798,ADD,ASK,149.69,10
10:00:799,ADD,BID,149.50,10
10:00:799,ADD,ASK,149.70,10
10:00:800,ADD,BID,149.53,10
10:00:800,ADD,ASK,149.73,10
10:00:801,ADD,BID,149.57,10
10:00:801,ADD,ASK,149.77,10
10:00:802,ADD,BID,149.54,10
10:00:802,ADD,ASK,149.74,10
10:00:803,ADD,BID,149.57,10
10:00:803,ADD,ASK,149.77,10
10:00:804,ADD,BID,149.59,10
10:00:804,ADD,ASK,149.79,10
10:00:805,ADD,BID,149.62,10
10:00:805,ADD,ASK,149.82,10
10:00:806,ADD,BID,149.59,10
10:00:806,ADD,ASK,149.79,10
10:00:807,ADD,BID,149.54,10
10:00:807,ADD,ASK,149.74,10
10:00:808,ADD,BID,149.55,10
10:00:808,ADD,ASK,149.75,10
10:00:809,ADD,BID,149.59,10
10:00:809,ADD,ASK,149.79,10
10:00:810,ADD,BID,149.62,10
10:00:810,ADD,ASK,149.82,10
10:00:811,ADD,BID,149.60,10
10:00:811,ADD,ASK,149.80,10
10:00:812,ADD,BID,149.61,10
10:00:812,ADD,ASK,149.81,10
10:00:813,ADD,BID,149.66,10
10:00:813,ADD,ASK,149.86,10
10:00:814,ADD,BID,149.66,10
10:00:814,ADD,ASK,149.86,10
10:00:815,ADD,BID,149.62,10
10:00:815,ADD,ASK,149.82,10
10:00:816,ADD,BID,149.60,10
10:00:816,ADD,ASK,149.80,10
10:00:817,ADD,BID,149.63,10
10:00:817,ADD,ASK,149.83,10
10:00:818,ADD,BID,149.60,10
10:00:818,ADD,ASK,149.80,10
10:00:819,ADD,BID,149.62,10
10:00:819,ADD,ASK,149.82,10
10:00:820,ADD,BID,149.62,10
10:00:820,ADD,ASK,149.82,10
10:00:821,ADD,BID,149.63,10
10:00:821,ADD,ASK,149.83,10
10:00:822,ADD,BID,149.58,10
10:00:822,ADD,ASK,149.78,10
10:00:823,ADD,BID,149.55,10
10:00:823,ADD,ASK,149.75,10
10:00:824,ADD,BID,149.50,10
10:00:824,ADD,ASK,149.70,10
10:00:825,ADD,BID,149.50,10
10:00:825,ADD,ASK,149.70,10
10:00:826,ADD,BID,149.47,10
10:00:826,ADD,ASK,149.67,10
10:00:827,ADD,BID,149.44,10
10:00:827,ADD,ASK,149.64,10
10:00:828,ADD,BID,149.41,10
10:00:828,ADD,ASK,149.61,10
10:00:829,ADD,BID,149.43,10
10:00:829,ADD,ASK,149.63,10
10:00:830,ADD,BID,149.42,10
10:00:830,ADD,ASK,149.62,10
10:00:831,ADD,BID,149.47,10
10:00:831,ADD,ASK,149.67,10
10:00:832,ADD,BID,149.45,10
10:00:832,ADD,ASK,149.65,10
10:00:833,ADD,BID,149.49,10
10:00:833,ADD,ASK,149.69,10
10:00:834,ADD,BID,149.48,10
10:00:834,ADD,ASK,149.68,10
10:00:835,ADD,BID,149.46,10
10:00:835,ADD,ASK,149.66,10
10:00:836,ADD,BID,149.48,10
10:00:836,ADD,ASK,149.68,10
10:00:837,ADD,BID,149.50,10
10:00:837,ADD,ASK,149.70,10
10:00:838,ADD,BID,149.53,10
10:00:838,ADD,ASK,149.73,10
10:00:839,ADD,BID,149.57,10
10:00:839,ADD,ASK,149.77,10
10:00:840,ADD,BID,149.57,10
10:00:840,ADD,ASK,149.77,10
10:00:841,ADD,BID,149.55,10
10:00:841,ADD,ASK,149.75,10
10:00:842,ADD,BID,149.57,10
10:00:842,ADD,ASK,149.77,10
10:00:843,ADD,BID,149.58,10
10:00:843,ADD,ASK,149.78,10
10:00:844,ADD,BID,149.58,10
10:00:844,ADD,ASK,149.78,10
10:00:845,ADD,BID,149.57,10
10:00:845,ADD,ASK,149.77,10
10:00:846,ADD,BID,149.55,10
10:00:846,ADD,ASK,149.75,10
10:00:847,ADD,BID,149.59,10
10:00:847,ADD,ASK,149.79,10
10:00:848,ADD,BID,149.61,10
10:00:848,ADD,ASK,149.81,10
10:00:849,ADD,BID,149.58,10
10:00:849,ADD,ASK,149.78,10
10:00:850,ADD,BID,149.59,10
10:00:850,ADD,ASK,149.79,10
10:00:851,ADD,BID,149.60,10
10:00:851,ADD,ASK,149.80,10
10:00:852,ADD,BID,149.57,10
10:00:852,ADD,ASK,149.77,10
10:00:853,ADD,BID,149.60,10
10:00:853,ADD,ASK,149.80,10
10:00:854,ADD,BID,149.59,10
10:00:854,ADD,ASK,149.79,10
10:00:855,ADD,BID,149.64,10
10:00:855,ADD,ASK,149.84,10
10:00:856,ADD,BID,149.69,10
10:00:856,ADD,ASK,149.89,10
10:00:857,ADD,BID,149.70,10
10:00:857,ADD,ASK,149.90,10
10:00:858,ADD,BID,149.73,10
10:00:858,ADD,ASK,149.93,10
10:00:859,ADD,BID,149.69,10
10:00:859,ADD,ASK,149.89,10
10:00:860,ADD,BID,149.67,10
10:00:860,ADD,ASK,149.87,10
10:00:861,ADD,BID,149.72,10
10:00:861,ADD,ASK,149.92,10
10:00:862,ADD,BID,149.67,10
10:00:862,ADD,ASK,149.87,10
10:00:863,ADD,BID,149.70,10
10:00:863,ADD,ASK,149.90,10
10:00:864,ADD,BID,149.67,10
10:00:864,ADD,ASK,149.87,10
10:00:865,ADD,BID,149.67,10
10:00:865,ADD,ASK,149.87,10
10:00:866,ADD,BID,149.65,10
10:00:866,ADD,ASK,149.85,10
10:00:867,ADD,BID,149.64,10
10:00:867,ADD,ASK,149.84,10
10:00:868,ADD,BID,149.63,10
10:00:868,ADD,ASK,149.83,10
10:00:869,ADD,BID,149.62,10
10:00:869,ADD,ASK,149.82,10
10:00:870,ADD,BID,149.59,10
10:00:870,ADD,ASK,149.79,10
10:00:871,ADD,BID,149.59,10
10:00:871,ADD,ASK,149.79,10
10:00:872,ADD,BID,149.60,10
10:00:872,ADD,ASK,149.80,10
10:00:873,ADD,BID,149.56,10
10:00:873,ADD,ASK,149.76,10
10:00:874,ADD,BID,149.54,10
10:00:874,ADD,ASK,149.74,10
10:00:875,ADD,BID,149.54,10
10:00:875,ADD,ASK,149.74,10
10:00:876,ADD,BID,149.53,10
10:00:876,ADD,ASK,149.73,10
10:00:877,ADD,BID,149.51,10
10:00:877,ADD,ASK,149.71,10
10:00:878,ADD,BID,149.51,10
10:00:878,ADD,ASK,149.71,10
10:00:879,ADD,BID,149.53,10
10:00:879,ADD,ASK,149.73,10
10:00:880,ADD,BID,149.53,10
10:00:880,ADD,ASK,149.73,10
10:00:881,ADD,BID,149.51,10
10:00:881,ADD,ASK,149.71,10
10:00:882,ADD,BID,149.49,10
10:00:882,ADD,ASK,149.69,10
10:00:883,ADD,BID,149.45,10
10:00:883,ADD,ASK,149.65,10
10:00:884,ADD,BID,149.41,10
10:00:884,ADD,ASK,149.61,10
10:00:885,ADD,BID,149.43,10
10:00:885,ADD,ASK,149.63,10
10:00:886,ADD,BID,149.41,10
10:00:886,ADD,ASK,149.61,10
10:00:887,ADD,BID,149.42,10
10:00:887,ADD,ASK,149.62,10
10:00:888,ADD,BID,149.38,10
10:00:888,ADD,ASK,149.58,10
10:00:889,ADD,BID,149.34,10
10:00:889,ADD,ASK,149.54,10
10:00:890,ADD,BID,149.34,10
10:00:890,ADD,ASK,149.54,10
10:00:891,ADD,BID,149.33,10
10:00:891,ADD,ASK,149.53,10
10:00:892,ADD,BID,149.35,10
10:00:892,ADD,ASK,149.55,10
10:00:893,ADD,BID,149.34,10
10:00:893,ADD,ASK,149.54,10
10:00:894,ADD,BID,149.31,10
10:00:894,ADD,ASK,149.51,10
10:00:895,ADD,BID,149.30,10
10:00:895,ADD,ASK,149.50,10
10:00:896,ADD,BID,149.31,10
10:00:896,ADD,ASK,149.51,10
10:00:897,ADD,BID,149.34,10
10:00:897,ADD,ASK,149.54,10
10:00:898,ADD,BID,149.38,10
10:00:898,ADD,ASK,149.58,10
10:00:899,ADD,BID,149.41,10
10:00:899,ADD,ASK,149.61,10
10:00:900,ADD,BID,149.40,10
10:00:900,ADD,ASK,149.60,10
10:00:901,ADD,BID,149.40,10
10:00:901,ADD,ASK,149.60,10
10:00:902,ADD,BID,149.40,10
10:00:902,ADD,ASK,149.60,10
10:00:903,ADD,BID,149.35,10
10:00:903,ADD,ASK,149.55,10
10:00:904,ADD,BID,149.38,10
10:00:904,ADD,ASK,149.58,10
10:00:905,ADD,BID,149.42,10
10:00:905,ADD,ASK,149.62,10
10:00:906,ADD,BID,149.41,10
10:00:906,ADD,ASK,149.61,10
10:00:907,ADD,BID,149.46,10
10:00:907,ADD,ASK,149.66,10
10:00:908,ADD,BID,149.45,10
10:00:908,ADD,ASK,149.65,10
10:00:909,ADD,BID,149.45,10
10:00:909,ADD,ASK,149.65,10
10:00:910,ADD,BID,149.46,10
10:00:910,ADD,ASK,149.66,10
10:00:911,ADD,BID,149.43,10
10:00:911,ADD,ASK,149.63,10
10:00:912,ADD,BID,149.43,10
10:00:912,ADD,ASK,149.63,10
10:00:913,ADD,BID,149.41,10
10:00:913,ADD,ASK,149.61,10
10:00:914,ADD,BID,149.43,10
10:00:914,ADD,ASK,149.63,10
10:00:915,ADD,BID,149.44,10
10:00:915,ADD,ASK,149.64,10
10:00:916,ADD,BID,149.47,10
10:00:916,ADD,ASK,149.67,10
10:00:917,ADD,BID,149.50,10
10:00:917,ADD,ASK,149.70,10
10:00:918,ADD,BID,149.55,10
10:00:918,ADD,ASK,149.75,10
10:00:919,ADD,BID,149.52,10
10:00:919,ADD,ASK,149.72,10
10:00:920,ADD,BID,149.56,10
10:00:920,ADD,ASK,149.76,10
10:00:921,ADD,BID,149.57,10
10:00:921,ADD,ASK,149.77,10
10:00:922,ADD,BID,149.59,10
10:00:922,ADD,ASK,149.79,10
10:00:923,ADD,BID,149.63,10
10:00:923,ADD,ASK,149.83,10
10:00:924,ADD,BID,149.65,10
10:00:924,ADD,ASK,149.85,10
10:00:925,ADD,BID,149.60,10
10:00:925,ADD,ASK,149.80,10
10:00:926,ADD,BID,149.59,10
10:00:926,ADD,ASK,149.79,10
10:00:927,ADD,BID,149.57,10
10:00:927,ADD,ASK,149.77,10
10:00:928,ADD,BID,149.60,10
10:00:928,ADD,ASK,149.80,10
10:00:929,ADD,BID,149.58,10
10:00:929,ADD,ASK,149.78,10
10:00:930,ADD,BID,149.53,10
10:00:930,ADD,ASK,149.73,10
10:00:931,ADD,BID,149.55,10
10:00:931,ADD,ASK,149.75,10
10:00:932,ADD,BID,149.50,10
10:00:932,ADD,ASK,149.70,10
10:00:933,ADD,BID,149.51,10
10:00:933,ADD,ASK,149.71,10
10:00:934,ADD,BID,149.50,10
10:00:934,ADD,ASK,149.70,10
10:00:935,ADD,BID,149.53,10
10:00:935,ADD,ASK,149.73,10
10:00:936,ADD,BID,149.58,10
10:00:936,ADD,ASK,149.78,10
10:00:937,ADD,BID,149.60,10
10:00:937,ADD,ASK,149.80,10
10:00:938,ADD,BID,149.61,10
10:00:938,ADD,ASK,149.81,10
10:00:939,ADD,BID,149.61,10
10:00:939,ADD,ASK,149.81,10
10:00:940,ADD,BID,149.57,10
10:00:940,ADD,ASK,149.77,10
10:00:941,ADD,BID,149.53,10
10:00:941,ADD,ASK,149.73,10
10:00:942,ADD,BID,149.52,10
10:00:942,ADD,ASK,149.72,10
10:00:943,ADD,BID,149.48,10
10:00:943,ADD,ASK,149.68,10
10:00:944,ADD,BID,149.43,10
10:00:944,ADD,ASK,149.63,10
10:00:945,ADD,BID,149.40,10
10:00:945,ADD,ASK,149.60,10
10:00:946,ADD,BID,149.40,10
10:00:946,ADD,ASK,149.60,10
10:00:947,ADD,BID,149.40,10
10:00:947,ADD,ASK,149.60,10
10:00:948,ADD,BID,149.44,10
10:00:948,ADD,ASK,149.64,10
10:00:949,ADD,BID,149.41,10
10:00:949,ADD,ASK,149.61,10
10:00:950,ADD,BID,149.37,10
10:00:950,ADD,ASK,149.57,10
10:00:951,ADD,BID,149.40,10
10:00:951,ADD,ASK,149.60,10
10:00:952,ADD,BID,149.37,10
10:00:952,ADD,ASK,149.57,10
10:00:953,ADD,BID,149.34,10
10:00:953,ADD,ASK,149.54,10
10:00:954,ADD,BID,149.35,10
10:00:954,ADD,ASK,149.55,10
10:00:955,ADD,BID,149.36,10
10:00:955,ADD,ASK,149.56,10
10:00:956,ADD,BID,149.32,10
10:00:956,ADD,ASK,149.52,10
10:00:957,ADD,BID,149.31,10
10:00:957,ADD,ASK,149.51,10
10:00:958,ADD,BID,149.29,10
10:00:958,ADD,ASK,149.49,10
10:00:959,ADD,BID,149.25,10
10:00:959,ADD,ASK,149.45,10
10:00:960,ADD,BID,149.21,10
10:00:960,ADD,ASK,149.41,10
10:00:961,ADD,BID,149.20,10
10:00:961,ADD,ASK,149.40,10
10:00:962,ADD,BID,149.16,10
10:00:962,ADD,ASK,149.36,10
10:00:963,ADD,BID,149.17,10
10:00:963,ADD,ASK,149.37,10
10:00:964,ADD,BID,149.22,10
10:00:964,ADD,ASK,149.42,10
10:00:965,ADD,BID,149.26,10
10:00:965,ADD,ASK,149.46,10
10:00:966,ADD,BID,149.27,10
10:00:966,ADD,ASK,149.47,10
10:00:967,ADD,BID,149.26,10
10:00:967,ADD,ASK,149.46,10
10:00:968,ADD,BID,149.24,10
10:00:968,ADD,ASK,149.44,10
10:00:969,ADD,BID,149.21,10
10:00:969,ADD,ASK,149.41,10
10:00:970,ADD,BID,149.18,10
10:00:970,ADD,ASK,149.38,10
10:00:971,ADD,BID,149.22,10
10:00:971,ADD,ASK,149.42,10
10:00:972,ADD,BID,149.27,10
10:00:972,ADD,ASK,149.47,10
10:00:973,ADD,BID,149.24,10
10:00:973,ADD,ASK,149.44,10
10:00:974,ADD,BID,149.25,10
10:00:974,ADD,ASK,149.45,10
10:00:975,ADD,BID,149.30,10
10:00:975,ADD,ASK,149.50,10
10:00:976,ADD,BID,149.35,10
10:00:976,ADD,ASK,149.55,10
10:00:977,ADD,BID,149.32,10
10:00:977,ADD,ASK,149.52,10
10:00:978,ADD,BID,149.36,10
10:00:978,ADD,ASK,149.56,10
10:00:979,ADD,BID,149.36,10
10:00:979,ADD,ASK,149.56,10
10:00:980,ADD,BID,149.35,10
10:00:980,ADD,ASK,149.55,10
10:00:981,ADD,BID,149.33,10
10:00:981,ADD,ASK,149.53,10
10:00:982,ADD,BID,149.33,10
10:00:982,ADD,ASK,149.53,10
10:00:983,ADD,BID,149.35,10
10:00:983,ADD,ASK,149.55,10
10:00:984,ADD,BID,149.34,10
10:00:984,ADD,ASK,149.54,10
10:00:985,ADD,BID,149.37,10
10:00:985,ADD,ASK,149.57,10
10:00:986,ADD,BID,149.38,10
10:00:986,ADD,ASK,149.58,10
10:00:987,ADD,BID,149.35,10
10:00:987,ADD,ASK,149.55,10
10:00:988,ADD,BID,149.33,10
10:00:988,ADD,ASK,149.53,10
10:00:989,ADD,BID,149.30,10
10:00:989,ADD,ASK,149.50,10
10:00:990,ADD,BID,149.31,10
10:00:990,ADD,ASK,149.51,10
10:00:991,ADD,BID,149.33,10
10:00:991,ADD,ASK,149.53,10
10:00:992,ADD,BID,149.33,10
10:00:992,ADD,ASK,149.53,10
10:00:993,ADD,BID,149.34,10
10:00:993,ADD,ASK,149.54,10
10:00:994,ADD,BID,149.34,10
10:00:994,ADD,ASK,149.54,10
10:00:995,ADD,BID,149.33,10
10:00:995,ADD,ASK,149.53,10
10:00:996,ADD,BID,149.33,10
10:00:996,ADD,ASK,149.53,10
10:00:997,ADD,BID,149.30,10
10:00:997,ADD,ASK,149.50,10
10:00:998,ADD,BID,149.29,10
10:00:998,ADD,ASK,149.49,10
10:00:999,ADD,BID,149.33,10
10:00:999,ADD,ASK,149.53,10
